time,open,high,low,close,tick_volume,spread,real_volume
2025-01-31 10:15:00,154.681,154.681,154.554,154.639,962,3,0
2025-01-31 10:30:00,154.639,154.766,154.612,154.624,835,4,0
2025-01-31 10:45:00,154.624,154.649,154.557,154.592,647,4,0
2025-01-31 11:00:00,154.568,154.606,154.481,154.581,1115,4,0
2025-01-31 11:15:00,154.581,154.605,154.516,154.593,812,4,0
2025-01-31 11:30:00,154.596,154.699,154.532,154.608,777,4,0
2025-01-31 11:45:00,154.608,154.717,154.597,154.717,608,4,0
2025-01-31 12:00:00,154.718,154.779,154.679,154.739,738,4,0
2025-01-31 12:15:00,154.739,154.783,154.709,154.723,568,4,0
2025-01-31 12:30:00,154.723,154.745,154.675,154.734,579,4,0
2025-01-31 12:45:00,154.734,154.747,154.673,154.673,544,4,0
2025-01-31 13:00:00,154.673,154.734,154.624,154.652,584,4,0
2025-01-31 13:15:00,154.651,154.693,154.604,154.684,604,4,0
2025-01-31 13:30:00,154.684,154.772,154.651,154.749,641,4,0
2025-01-31 13:45:00,154.744,154.853,154.725,154.845,599,4,0
2025-01-31 14:00:00,154.845,154.869,154.779,154.842,565,4,0
2025-01-31 14:15:00,154.842,154.868,154.761,154.865,513,4,0
2025-01-31 14:30:00,154.862,154.864,154.807,154.83,524,3,0
2025-01-31 14:45:00,154.833,154.892,154.793,154.828,522,4,0
2025-01-31 15:00:00,154.825,154.908,154.809,154.876,970,4,0
2025-01-31 15:15:00,154.872,154.885,154.74,154.753,887,3,0
2025-01-31 15:30:00,154.756,155.014,154.75,154.833,1079,4,0
2025-01-31 15:45:00,154.832,154.834,154.737,154.794,986,4,0
2025-01-31 16:00:00,154.799,154.965,154.755,154.91,953,4,0
2025-01-31 16:15:00,154.911,154.976,154.809,154.856,971,4,0
2025-01-31 16:30:00,154.856,154.917,154.731,154.772,919,4,0
2025-01-31 16:45:00,154.771,154.796,154.56,154.62,1048,4,0
2025-01-31 17:00:00,154.617,154.709,154.582,154.621,1100,4,0
2025-01-31 17:15:00,154.621,154.661,154.528,154.573,1113,4,0
2025-01-31 17:30:00,154.572,154.766,154.555,154.763,1062,4,0
2025-01-31 17:45:00,154.764,154.873,154.739,154.831,1204,4,0
2025-01-31 18:00:00,154.824,154.969,154.805,154.914,1035,3,0
2025-01-31 18:15:00,154.896,154.947,154.833,154.914,845,4,0
2025-01-31 18:30:00,154.917,154.995,154.887,154.939,946,3,0
2025-01-31 18:45:00,154.939,155.001,154.916,154.92,655,4,0
2025-01-31 19:00:00,154.919,154.972,154.771,154.874,1099,4,0
2025-01-31 19:15:00,154.878,154.893,154.661,154.733,1096,3,0
2025-01-31 19:30:00,154.733,154.82,154.714,154.732,939,2,0
2025-01-31 19:45:00,154.734,154.804,154.723,154.762,912,4,0
2025-01-31 20:00:00,154.761,154.859,154.756,154.815,735,4,0
2025-01-31 20:15:00,154.815,155.189,154.797,155.143,1195,2,0
2025-01-31 20:30:00,155.158,155.22,155.019,155.023,1046,4,0
2025-01-31 20:45:00,155.023,155.142,154.976,155.138,820,3,0
2025-01-31 21:00:00,155.139,155.144,154.993,155.066,680,4,0
2025-01-31 21:15:00,155.066,155.108,155.023,155.025,719,4,0
2025-01-31 21:30:00,155.016,155.13,155.01,155.097,708,4,0
2025-01-31 21:45:00,155.096,155.202,155.058,155.143,792,4,0
2025-01-31 22:00:00,155.14,155.204,155.12,155.132,693,4,0
2025-01-31 22:15:00,155.133,155.169,155.114,155.132,594,4,0
2025-01-31 22:30:00,155.132,155.179,155.12,155.164,557,4,0
2025-01-31 22:45:00,155.163,155.211,155.09,155.09,833,4,0
2025-01-31 23:00:00,155.078,155.112,155.021,155.058,859,4,0
2025-01-31 23:15:00,155.059,155.189,155.026,155.147,581,4,0
2025-01-31 23:30:00,155.147,155.188,155.087,155.16,432,4,0
2025-01-31 23:45:00,155.16,155.211,155.153,155.18,588,4,0
2025-02-03 00:00:00,154.803,154.976,154.696,154.975,249,55,0
2025-02-03 00:15:00,154.975,155.128,154.975,155.021,95,29,0
2025-02-03 00:30:00,154.961,155.027,154.899,154.966,167,36,0
2025-02-03 00:45:00,154.965,155.042,154.912,155.024,171,26,0
2025-02-03 01:00:00,155.009,155.359,154.88,155.291,959,4,0
2025-02-03 01:15:00,155.294,155.432,155.222,155.362,1107,4,0
2025-02-03 01:30:00,155.362,155.431,155.3,155.371,968,4,0
2025-02-03 01:45:00,155.369,155.427,155.1,155.352,1158,3,0
2025-02-03 02:00:00,155.366,155.573,155.352,155.493,1263,4,0
2025-02-03 02:15:00,155.501,155.671,155.435,155.524,1316,4,0
2025-02-03 02:30:00,155.516,155.799,155.489,155.773,1204,4,0
2025-02-03 02:45:00,155.774,155.795,155.592,155.699,1321,4,0
2025-02-03 03:00:00,155.696,155.886,155.65,155.816,1254,4,0
2025-02-03 03:15:00,155.814,155.862,155.702,155.781,1087,4,0
2025-02-03 03:30:00,155.782,155.803,155.646,155.675,929,4,0
2025-02-03 03:45:00,155.675,155.794,155.654,155.706,1056,3,0
2025-02-03 04:00:00,155.708,155.869,155.703,155.816,1208,4,0
2025-02-03 04:15:00,155.823,155.85,155.726,155.766,935,4,0
2025-02-03 04:30:00,155.766,155.805,155.59,155.591,932,4,0
2025-02-03 04:45:00,155.592,155.598,155.471,155.542,986,2,0
2025-02-03 05:00:00,155.542,155.61,155.491,155.609,901,4,0
2025-02-03 05:15:00,155.609,155.643,155.533,155.592,806,4,0
2025-02-03 05:30:00,155.594,155.758,155.592,155.72,650,4,0
2025-02-03 05:45:00,155.721,155.734,155.639,155.651,616,4,0
2025-02-03 06:00:00,155.652,155.737,155.57,155.683,1028,2,0
2025-02-03 06:15:00,155.682,155.745,155.627,155.701,762,4,0
2025-02-03 06:30:00,155.701,155.744,155.632,155.672,811,4,0
2025-02-03 06:45:00,155.673,155.731,155.646,155.712,850,4,0
2025-02-03 07:00:00,155.712,155.715,155.572,155.606,737,4,0
2025-02-03 07:15:00,155.605,155.627,155.567,155.575,700,4,0
2025-02-03 07:30:00,155.571,155.571,155.473,155.473,610,2,0
2025-02-03 07:45:00,155.473,155.596,155.461,155.574,706,4,0
2025-02-03 08:00:00,155.577,155.612,155.476,155.488,846,4,0
2025-02-03 08:15:00,155.489,155.518,155.341,155.367,803,4,0
2025-02-03 08:30:00,155.367,155.446,155.288,155.406,949,2,0
2025-02-03 08:45:00,155.404,155.413,155.279,155.38,935,6,0
2025-02-03 09:00:00,155.382,155.564,155.382,155.456,997,4,0
2025-02-03 09:15:00,155.459,155.559,155.433,155.536,859,4,0
2025-02-03 09:30:00,155.532,155.662,155.498,155.625,1034,4,0
2025-02-03 09:45:00,155.622,155.655,155.556,155.624,1089,4,0
2025-02-03 10:00:00,155.624,155.715,155.561,155.619,1114,4,0
2025-02-03 10:15:00,155.617,155.669,155.458,155.473,1080,4,0
2025-02-03 10:30:00,155.473,155.499,155.367,155.382,966,4,0
2025-02-03 10:45:00,155.381,155.472,155.349,155.453,929,4,0
2025-02-03 11:00:00,155.463,155.469,155.269,155.276,921,4,0
2025-02-03 11:15:00,155.277,155.331,155.196,155.275,834,2,0
2025-02-03 11:30:00,155.276,155.298,155.105,155.107,858,4,0
2025-02-03 11:45:00,155.114,155.141,155.001,155.002,848,4,0
2025-02-03 12:00:00,155.007,155.105,155.001,155.06,880,2,0
2025-02-03 12:15:00,155.06,155.131,155.035,155.066,759,4,0
2025-02-03 12:30:00,155.067,155.069,154.837,154.888,831,4,0
2025-02-03 12:45:00,154.889,154.952,154.831,154.938,783,4,0
2025-02-03 13:00:00,154.938,154.963,154.801,154.801,875,4,0
2025-02-03 13:15:00,154.803,154.82,154.691,154.711,839,4,0
2025-02-03 13:30:00,154.712,154.729,154.627,154.643,813,4,0
