Date,Open,High,Low,Close
2024-05-17,155.3555,155.9785,155.2545,155.6815
2024-05-20,155.633,156.3015,155.4975,156.2225
2024-05-21,156.221,156.5455,155.8535,156.159
2024-05-22,156.1575,156.8435,156.1385,156.698
2024-05-23,156.7005,157.1925,156.5315,156.9775
2024-05-24,156.984,157.1455,156.8265,156.9315
2024-05-27,156.893,156.9585,156.6655,156.888
2024-05-28,156.8855,157.1995,156.5945,157.163
2024-05-29,157.1615,157.7075,156.9625,157.597
2024-05-30,157.592,157.6725,156.3765,156.7855
2024-05-31,156.7865,157.3655,156.5615,157.2735
2024-06-03,157.238,157.4675,155.9515,156.1135
2024-06-04,156.113,156.4865,154.5505,154.8335
2024-06-05,154.8105,156.4705,154.7975,156.059
2024-06-06,156.05,156.4395,155.3855,155.6095
2024-06-07,155.6075,157.074,155.1235,156.749
2024-06-10,156.7745,157.189,156.71,157.021
2024-06-11,157.02,157.398,156.808,157.126
2024-06-12,157.1275,157.372,155.721,156.598
2024-06-13,156.598,157.311,156.589,157.007
2024-06-14,157.006,158.257,156.89,157.306
2024-06-17,157.38,157.958,157.165,157.7335
2024-06-18,157.7355,158.228,157.519,157.8365
2024-06-19,157.8425,158.106,157.606,158.005
2024-06-20,158.0075,158.9455,157.923,158.9115
2024-06-21,158.9115,159.624,158.677,159.606
2024-06-24,159.736,159.922,158.865,159.61
2024-06-25,159.603,159.757,159.21,159.6635
2024-06-26,159.663,160.871,159.615,160.765
2024-06-27,160.7515,160.823,160.303,160.754
2024-06-28,160.753,161.268,160.265,160.871
2024-07-01,160.8405,161.729,160.757,161.4695
2024-07-02,161.4675,161.744,161.28,161.448
2024-07-03,161.448,161.951,160.783,161.5715
2024-07-04,161.572,161.674,160.95,161.253
2024-07-05,161.253,161.397,160.363,160.768
2024-07-08,160.6895,161.119,160.265,160.798
2024-07-09,160.795,161.509,160.733,161.2885
2024-07-10,161.2905,161.807,161.266,161.576
2024-07-11,161.578,161.76,157.477,158.9425
2024-07-12,158.944,159.449,157.3855,157.832
2024-07-15,158.161,158.419,157.294,158.091
2024-07-16,158.0825,158.856,158.067,158.33
2024-07-17,158.3335,158.601,156.073,156.167
2024-07-18,156.1695,157.4,155.376,157.352
2024-07-19,157.3525,157.864,156.976,157.509
2024-07-22,157.413,157.613,156.289,156.945
2024-07-23,156.96,157.103,155.5385,155.587
2024-07-24,155.5895,155.989,153.12,153.793
2024-07-25,153.772,154.312,151.946,153.932
2024-07-26,153.9325,154.739,153.247,153.759
2024-07-29,153.712,154.349,153.031,154.02
2024-07-30,154.021,155.217,152.653,152.704
2024-07-31,152.711,153.874,149.618,149.885
2024-08-01,149.867,150.875,148.52,149.349
2024-08-02,149.319,149.769,146.427,146.586
2024-08-05,146.474,146.5605,141.7,144.089
2024-08-06,144.077,146.3655,143.624,144.56
2024-08-07,144.561,147.8935,144.318,146.729
2024-08-08,146.7345,147.517,145.434,147.216
2024-08-09,147.2255,147.8,146.275,146.647
2024-08-12,146.761,148.223,146.704,147.202
2024-08-13,147.197,147.945,146.602,146.8565
2024-08-14,146.856,147.571,146.08,147.2575
2024-08-15,147.2565,149.385,147.057,149.3195
2024-08-16,149.3205,149.3215,147.628,147.7
2024-08-19,147.685,148.049,145.189,146.605
2024-08-20,146.606,147.332,145.097,145.1405
2024-08-21,145.1385,146.777,144.458,145.1775
2024-08-22,145.1795,146.52,144.854,146.2465
2024-08-23,146.247,146.479,144.055,144.234
2024-08-26,144.0485,144.656,143.456,144.5285
2024-08-27,144.514,145.174,143.919,143.9495
2024-08-28,143.9495,145.033,143.688,144.4585
2024-08-29,144.4575,145.552,144.223,144.993
2024-08-30,145.005,146.248,144.658,146.178
2024-09-02,146.101,147.179,145.788,146.909
2024-09-03,146.907,147.207,145.172,145.4435
2024-09-04,145.4515,145.559,143.6015,143.651
2024-09-05,143.651,144.23,142.859,143.432
2024-09-06,143.4345,143.901,141.869,142.419
2024-09-09,142.2,143.794,141.962,143.1585
2024-09-10,143.141,143.708,142.203,142.43
2024-09-11,142.43,142.531,140.719,142.3005
2024-09-12,142.298,143.04,141.73,141.84
2024-09-13,141.8265,141.872,140.289,140.93
2024-09-16,140.763,140.911,139.581,140.633
2024-09-17,140.6335,142.468,140.323,142.355
2024-09-18,142.359,142.696,140.449,142.1335
2024-09-19,142.1325,143.943,141.901,142.6485
2024-09-20,142.646,144.49,141.745,143.923
2024-09-23,143.8955,144.453,143.172,143.583
2024-09-24,143.583,144.678,143.115,143.208
2024-09-25,143.1875,144.843,142.915,144.6795
2024-09-26,144.68,145.2,144.118,144.805
2024-09-27,144.799,146.473,142.072,142.182
2024-09-30,142.2655,143.913,141.653,143.607
2024-10-01,143.607,144.53,142.979,143.631
2024-10-02,143.633,146.512,143.428,146.3745
2024-10-03,146.3715,147.229,146.288,146.867
2024-10-04,146.848,149,145.931,148.772
2024-10-07,148.867,149.13,147.857,148.153
2024-10-08,148.1565,148.378,147.348,148.227
2024-10-09,148.2325,149.359,148.014,149.178
2024-10-10,149.1785,149.546,148.376,148.5445
2024-10-11,148.5445,149.284,148.406,149.142
2024-10-14,149.1685,149.975,149.148,149.778
2024-10-15,149.775,149.834,148.851,149.2075
2024-10-16,149.2085,149.807,148.919,149.587
2024-10-17,149.5885,150.324,149.247,150.1665
2024-10-18,150.166,150.278,149.368,149.523
2024-10-21,149.5945,150.887,149.092,150.73
2024-10-22,150.73,151.197,150.508,151.057
2024-10-23,151.0625,153.183,151.032,152.6895
2024-10-24,152.688,152.8315,151.556,151.8295
2024-10-25,151.8435,152.377,151.461,152.262
2024-10-28,152.956,153.87,152.41,153.305
2024-10-29,153.302,153.868,152.757,153.255
2024-10-30,153.249,153.486,152.802,153.3
2024-10-31,153.305,153.571,151.839,152.06
2024-11-01,152.049,153.093,151.792,152.988
2024-11-04,152.4135,152.4805,151.543,152.1165
2024-11-05,152.1145,152.536,151.338,151.6115
2024-11-06,151.5995,154.697,151.315,154.54
2024-11-07,154.54,154.709,152.695,152.9485
2024-11-08,152.9445,153.369,152.146,152.517
2024-11-11,152.685,153.954,152.681,153.73
2024-11-12,153.7355,154.918,153.414,154.53
2024-11-13,154.527,155.624,154.343,155.428
2024-11-14,155.4275,156.414,155.346,156.2965
2024-11-15,156.297,156.75,153.867,154.294
2024-11-18,154.586,155.356,153.842,154.655
2024-11-19,154.656,154.796,153.287,154.5985
2024-11-20,154.5955,155.886,154.532,155.35
2024-11-21,155.338,155.3725,153.919,154.513
2024-11-22,154.5105,155.015,153.979,154.838
2024-11-25,154.226,154.7245,153.5525,154.12
2024-11-26,154.1205,154.4855,153.0015,153.075
2024-11-27,153.078,153.2355,150.4605,150.986
2024-11-28,150.986,151.9495,150.9375,151.538
2024-11-29,151.537,151.537,149.4815,149.649
2024-12-02,149.576,150.7475,149.0875,149.55
2024-12-03,149.549,150.2295,148.6475,149.5995
2024-12-04,149.605,151.2295,149.5325,150.5315
2024-12-05,150.53,150.7645,149.6565,150.081
2024-12-06,150.087,150.6985,149.3685,149.9605
2024-12-09,149.996,151.3455,149.6965,151.248
2024-12-10,151.229,152.1765,150.9005,151.947
2024-12-11,151.944,152.7875,151.0955,152.4325
2024-12-12,152.423,152.7665,151.8195,152.593
2024-12-13,152.5895,153.7985,152.4575,153.6575
2024-12-16,153.626,154.4765,153.3265,154.1435
2024-12-17,154.151,154.3355,153.1615,153.449
2024-12-18,153.4555,154.8625,153.3365,154.7525
2024-12-19,154.7545,157.8085,154.4555,157.4405
2024-12-20,157.451,157.9215,155.9565,156.3505
2024-12-23,156.516,157.2695,156.3395,157.156
2024-12-24,157.1555,157.3895,156.8985,157.2785
2024-12-26,157.249,158.0825,157.0775,157.892
2024-12-27,157.887,157.9505,157.3565,157.9165
2024-12-30,157.697,158.0665,156.6745,156.894
2024-12-31,156.887,157.5475,156.0275,157.21
2025-01-02,157.281,157.838,156.442,157.461
2025-01-03,157.4555,157.567,156.899,157.342
2025-01-06,157.3515,157.96,156.245,157.62
2025-01-07,157.6235,158.421,157.38,158.0405
2025-01-08,158.0405,158.551,157.906,158.3085
2025-01-09,158.3085,158.399,157.583,158.148
2025-01-10,158.151,158.867,157.246,157.824
2025-01-13,157.7375,157.967,156.916,157.333
2025-01-14,157.323,158.198,157.124,157.9505
2025-01-15,157.95,158.084,155.947,156.386
2025-01-16,156.373,156.527,155.105,155.1805
2025-01-17,155.1755,156.37,154.984,156.153
2025-01-20,156.311,156.585,155.419,155.654
2025-01-21,155.654,156.235,154.785,155.487
2025-01-22,155.491,156.708,155.366,156.432
2025-01-23,156.4315,156.751,155.748,156.034
2025-01-24,156.035,156.576,154.852,155.899
2025-01-27,155.7935,156.248,153.717,154.5445
2025-01-28,154.5435,155.974,154.533,155.5465
2025-01-29,155.5515,155.792,154.953,155.1995
2025-01-30,155.1995,155.243,153.795,154.225
2025-01-31,154.2405,155.221,153.937,155.096
2025-02-03,155.044,155.884,154.017,154.828
2025-02-04,154.832,155.499,154.174,154.3805
2025-02-05,154.389,154.465,152.12,152.5705
2025-02-06,152.568,152.877,151.253,151.458
2025-02-07,151.456,152.385,150.946,151.305
2025-02-10,151.544,152.533,151.468,151.887
2025-02-11,151.907,152.605,151.653,152.46
2025-02-12,152.453,154.8,152.453,154.377
2025-02-13,154.372,154.67,152.705,152.851
2025-02-14,152.843,153.155,152.028,152.332
2025-02-17,152.284,152.383,151.342,151.5225
2025-02-18,151.522,152.216,151.244,152.065
2025-02-19,152.0715,152.31,151.249,151.394
2025-02-20,151.3945,151.432,149.398,149.555
2025-02-21,149.5565,150.733,148.934,149.137
2025-02-24,149.215,149.874,148.847,149.73
2025-02-25,149.727,150.3,148.578,149.1265
2025-02-26,149.139,149.889,148.631,148.987
2025-02-27,148.9905,150.161,148.751,149.7765
2025-02-28,149.776,150.989,149.102,150.512
2025-03-03,150.718,151.305,149.106,149.5815
2025-03-04,149.584,149.881,148.101,149.7545
2025-03-05,149.753,150.181,148.405,148.8295
2025-03-06,148.8245,149.323,147.318,147.9625
2025-03-07,147.946,148.198,146.966,147.978
2025-03-10,147.486,147.793,146.638,147.003
2025-03-11,146.984,148.115,146.548,147.901
2025-03-12,147.9,149.194,147.823,148.229
2025-03-13,148.229,148.375,147.417,147.939
2025-03-14,147.933,149.024,147.854,148.634
2025-03-17,148.571,149.335,148.306,149.333
2025-03-18,149.344,149.934,149.105,149.396
2025-03-19,149.408,150.147,148.554,148.599
2025-03-20,148.605,148.961,148.183,148.725
2025-03-21,148.724,149.659,148.591,149.321
2025-03-24,149.575,150.759,149.463,150.73
2025-03-25,150.732,150.944,149.553,149.938
2025-03-26,149.963,150.746,149.845,150.311
2025-03-27,150.312,151.153,150.062,151.055
2025-03-28,151.053,151.209,149.6915,149.757
2025-03-31,149.6465,150.267,148.706,149.9075
2025-04-01,149.9165,150.141,148.978,149.65
2025-04-02,149.65,150.489,148.701,148.7025
2025-04-03,148.707,148.707,145.23,145.9445
2025-04-04,145.9485,147.429,144.561,146.84
2025-04-07,145.576,148.148,144.826,147.729
2025-04-08,147.729,148.124,145.967,146.332
2025-04-09,146.346,148.27,144.001,147.3975
2025-04-10,147.3985,147.714,144.037,144.53
2025-04-11,144.5425,144.544,142.073,143.604
2025-04-14,143.731,144.08,142.243,142.991
2025-04-15,142.9825,143.591,142.601,143.1975
2025-04-16,143.171,143.28,141.648,141.7595
2025-04-17,141.755,143.06,141.618,142.462
2025-04-21,141.975,142.1505,140.513,140.827
2025-04-22,140.827,142.574,139.891,142.57
2025-04-23,142.611,143.575,141.533,143.161
2025-04-24,143.159,143.338,142.28,142.714
2025-04-25,142.715,144.031,142.65,143.652
2025-04-28,143.617,143.894,141.994,142.076
2025-04-29,142.081,142.758,141.978,142.305
2025-04-30,142.305,143.191,142.165,142.978
2025-05-01,142.9805,145.731,142.888,145.327
2025-05-02,145.336,145.91,143.736,144.983
2025-05-05,144.87,144.995,143.544,143.723
2025-05-06,143.712,144.271,142.356,142.431
2025-05-07,142.43,143.994,142.425,143.7845
2025-05-08,143.782,146.178,143.456,145.941
2025-05-09,145.937,146.189,144.829,145.312
2025-05-12,146.1705,148.648,145.705,148.387
2025-05-13,148.373,148.458,147.382,147.487
2025-05-14,147.493,147.663,145.609,146.6365
2025-05-15,146.6395,146.749,145.427,145.619
2025-05-16,145.6185,146.097,144.929,145.965
2025-05-19,145.4695,145.4695,144.665,144.8735
2025-05-20,144.8735,145.514,144.095,144.4865
2025-05-21,144.4885,144.498,143.285,143.669
2025-05-22,143.6695,144.399,142.809,144.071
2025-05-23,144.086,144.086,142.431,142.504
2025-05-26,142.5115,143.075,142.231,142.758
2025-05-27,142.755,144.452,142.117,144.2765
2025-05-28,144.279,145.079,143.853,144.806
2025-05-29,144.808,146.283,143.964,144.1355
2025-05-30,144.144,144.421,143.444,143.883
2025-06-02,143.819,143.989,142.546,142.6785
2025-06-03,142.67,144.109,142.396,143.971
2025-06-04,143.966,144.382,142.609,142.767
2025-06-05,142.769,143.972,142.534,143.546
2025-06-06,143.5385,145.09,143.46,144.786
2025-06-09,144.783,144.949,143.977,144.563
2025-06-10,144.565,145.292,144.407,144.878
2025-06-11,144.885,145.468,144.332,144.5375
2025-06-12,144.537,144.537,143.193,143.563
2025-06-13,143.533,144.479,142.799,143.946
2025-06-16,144.368,144.876,143.655,144.728
2025-06-17,144.728,145.377,144.407,145.237
2025-06-18,145.248,145.442,144.362,145.1
2025-06-19,145.088,145.77,144.743,145.474
2025-06-20,145.479,146.195,145.131,146.193
2025-06-23,146.508,148.025,146.015,146.152
2025-06-24,146.171,146.181,144.515,144.845
2025-06-25,144.846,145.95,144.619,145.219
2025-06-26,145.202,145.268,143.756,144.381
2025-06-27,144.38,144.944,144.199,144.753
2025-06-30,144.486,144.759,143.786,144.032
2025-07-01,144.032,144.035,142.688,143.397
2025-07-02,143.409,144.246,143.335,143.655
2025-07-03,143.6445,145.234,143.451,144.9415
2025-07-04,144.9505,144.971,144.186,144.571
2025-07-07,144.48,146.242,144.226,146.0165
2025-07-08,146.0245,146.976,145.835,146.568
2025-07-09,146.594,147.178,146.253,146.281
2025-07-10,146.318,146.787,145.756,146.257
2025-07-11,146.243,147.48,146.139,147.381
2025-07-14,147.197,147.78,146.861,147.7135
2025-07-15,147.7115,149.02,147.555,148.8565
2025-07-16,148.857,149.18,146.93,147.837
2025-07-17,147.838,149.085,147.728,148.557
2025-07-18,148.554,148.88,148.189,148.745
2025-07-21,148.202,148.666,147.087,147.316
2025-07-22,147.3175,147.947,146.316,146.608
2025-07-23,146.619,147.203,146.116,146.476
2025-07-24,146.471,147.1045,145.859,147.1045
2025-07-25,147.1055,147.936,146.842,147.619
2025-07-28,147.689,148.577,147.522,148.557
2025-07-29,148.562,148.805,148.162,148.466
2025-07-30,148.456,149.535,147.807,149.462
2025-07-31,149.461,150.84,148.6,150.699
2025-08-01,150.737,150.915,147.331,147.437
2025-08-04,147.218,148.085,146.889,147.111
2025-08-05,147.1185,147.834,146.623,147.58
2025-08-06,147.58,147.883,146.979,147.349
2025-08-07,147.351,147.7,146.694,147.06
2025-08-08,147.062,147.896,146.735,147.756
2025-08-11,147.721,148.253,147.356,148.1085
2025-08-12,148.109,148.517,147.588,147.8465
2025-08-13,147.843,148.169,147.094,147.289
2025-08-14,147.2985,147.96,146.217,147.773
2025-08-15,147.774,147.87,146.762,147.241
2025-08-18,147.199,147.987,147.085,147.8245
2025-08-19,147.8235,148.104,147.449,147.604
2025-08-20,147.599,147.816,146.877,147.32
2025-08-21,147.326,148.407,147.258,148.3685
2025-08-22,148.352,148.776,146.581,146.961
2025-08-25,146.907,147.94,146.834,147.72
2025-08-26,147.7,147.908,146.993,147.39
2025-08-27,147.404,148.184,147.277,147.4005
2025-08-28,147.405,147.487,146.666,146.955
2025-08-29,146.963,147.404,146.767,146.965
2025-09-01,147.0185,147.379,146.788,147.185
2025-09-02,147.1965,148.938,147.05,148.356
2025-09-03,148.34,149.132,147.883,148.063
2025-09-04,148.085,148.778,147.81,148.42
2025-09-05,148.421,148.519,146.82,147.464
2025-09-08,147.962,148.575,147.343,147.5205
2025-09-09,147.508,147.513,146.313,147.386
2025-09-10,147.388,147.641,147.124,147.3995
2025-09-11,147.4035,148.033,146.99,147.1955
2025-09-12,147.197,148.068,147.132,147.579
2025-09-15,147.629,147.816,147.236,147.357
2025-09-16,147.345,147.539,146.282,146.485
2025-09-17,146.472,147.051,145.493,146.923
2025-09-18,146.962,148.266,146.773,147.972
2025-09-19,147.9605,148.284,147.203,147.944
2025-09-22,147.929,148.377,147.66,147.744
2025-09-23,147.742,147.926,147.464,147.597
2025-09-24,147.6045,148.917,147.525,148.7975
2025-09-25,148.7975,149.924,148.562,149.787
2025-09-26,149.783,149.959,149.408,149.511
2025-09-29,149.509,149.512,148.474,148.6035
2025-09-30,148.6,148.842,147.655,147.87
2025-10-01,147.874,148.225,146.6,147.0495
2025-10-02,147.0445,147.515,146.604,147.229
2025-10-03,147.23,147.814,147.096,147.459
2025-10-06,149.138,150.474,149.052,150.275
2025-10-07,150.2865,152.045,150.255,151.882
2025-10-08,151.899,153,151.743,152.664
2025-10-09,152.666,153.226,152.21,153.0705
2025-10-10,153.065,153.274,151.523,151.601
2025-10-13,151.8145,152.443,151.725,152.246
2025-10-14,152.23,152.609,151.607,151.743
2025-10-15,151.7295,151.876,150.903,151.09
2025-10-16,151.0985,151.398,150.214,150.412
2025-10-17,150.404,150.593,149.383,150.483
2025-10-20,150.459,151.202,150.277,150.692
2025-10-21,150.6775,152.171,150.472,151.8925
2025-10-22,151.8925,152.044,151.495,151.9085
2025-10-23,151.911,152.798,151.828,152.562
2025-10-24,152.5665,153.064,152.338,152.831
2025-10-27,153.067,153.257,152.568,152.747
2025-10-28,152.749,152.774,151.763,152.169
2025-10-29,152.174,153.058,151.547,152.699
2025-10-30,152.699,154.445,152.179,154.11
2025-10-31,154.11,154.411,153.656,154.005
2025-11-03,154.069,154.298,153.938,154.2145
2025-11-04,154.221,154.483,153.32,153.6645
2025-11-05,153.6635,154.354,152.965,154.0755
2025-11-06,154.0795,154.142,152.835,153.065
2025-11-07,153.0755,153.586,152.823,153.435
2025-11-10,153.7125,154.252,153.481,154.0695
2025-11-11,154.068,154.483,153.678,154.0685
2025-11-12,154.0745,155.045,154.053,154.7205
2025-11-13,154.7205,155.016,154.131,154.53
2025-11-14,154.5285,154.764,153.623,154.531
2025-11-17,154.539,155.301,154.419,155.201
2025-11-18,155.21,155.73,154.82,155.53
2025-11-19,155.5205,157.184,155.218,157.078
2025-11-20,157.08,157.894,156.886,157.464
2025-11-21,157.465,157.544,156.203,156.395
2025-11-24,156.4925,157.188,156.4925,156.8545
2025-11-25,156.867,156.981,155.808,156.0455
2025-11-26,156.0415,156.737,155.659,156.4185
2025-11-27,156.4225,156.4225,155.732,156.2805
2025-11-28,156.285,156.584,155.989,156.149
2025-12-01,156.105,156.154,154.671,155.44
2025-12-02,155.447,156.121,155.436,155.882
2025-12-03,155.882,155.904,155.014,155.206
2025-12-04,155.206,155.542,154.516,155.051
2025-12-05,155.067,155.494,154.348,155.303
2025-12-08,155.233,155.986,154.905,155.914
2025-12-09,155.918,156.954,155.745,156.841
2025-12-10,156.84,156.938,155.805,156.026
2025-12-11,156.0285,156.165,154.952,155.5395
2025-12-12,155.537,156.128,155.459,155.883
2025-12-15,155.819,155.987,154.841,155.2335
2025-12-16,155.232,155.232,154.397,154.74
2025-12-17,154.733,155.751,154.518,155.6175
2025-12-18,155.6165,155.975,155.287,155.558
2025-12-19,155.5565,157.7,155.52,157.697
2025-12-22,157.4785,157.709,156.709,157.0275
2025-12-23,157.0265,157.0265,155.868,156.1925
2025-12-24,156.1955,156.283,155.56,155.985
2025-12-25,155.972,155.996,155.847,155.904
2025-12-26,155.9045,156.733,155.759,156.495
2025-12-29,156.512,156.5485,155.92,156.039
2025-12-30,156.039,156.568,155.747,156.38
